SEANCE;CODE_INDICE;LIB_INDICE;INDICE_JOUR    ;INDICE_VEILLE;VARIATION_VEILLE;INDICE_PLUS_HAUT;INDICE_PLUS_BAS
28/04/2025   ;905013    ;BIENS CONSOMMATION;9636.895            ;9630.320            ;0.068               ;9696.733            ;7913.264            
28/04/2025   ;905015    ;AGROALIMENT BOISSO;11809.369           ;11789.915           ;0.165               ;11900.165           ;9640.095            
28/04/2025   ;905016    ;PROD MENAGER SOIN ;3115.628            ;3123.042            ;-0.237              ;3130.405            ;2595.754            
28/04/2025   ;905017    ;INDUSTRIES        ;1814.884            ;1811.463            ;0.189               ;1868.457            ;1769.480            
28/04/2025   ;905018    ;BATIM MATE CONSTRU;769.716             ;768.797             ;0.120               ;838.631             ;765.403             
28/04/2025   ;905020    ;MATERIAUX DE BASE ;6147.198            ;6200.621            ;-0.862              ;6237.470            ;5047.171            
28/04/2025   ;905028    ;TUNINDEX20        ;5025.546            ;5025.751            ;-0.004              ;5027.197            ;4334.940            
29/04/2025   ;905001    ;TUNINDEX          ;11200.715           ;11182.286           ;0.165               ;11200.715           ;9852.655            
29/04/2025   ;905002    ;STES FINANCIERES  ;8416.958            ;8391.827            ;0.299               ;8416.958            ;7422.694            
29/04/2025   ;905003    ;BANQUES           ;7850.699            ;7823.333            ;0.350               ;7850.699            ;6882.489            
29/04/2025   ;905004    ;ASSURANCES        ;15977.636           ;16022.544           ;-0.280              ;16154.137           ;14456.087           
29/04/2025   ;905005    ;SERVICES FINANCIER;13714.858           ;13709.492           ;0.039               ;13835.437           ;12379.626           
29/04/2025   ;905008    ;SERVICES AUX CONSO;3605.684            ;3584.994            ;0.577               ;3605.684            ;3132.261            
29/04/2025   ;905009    ;DISTRIBUTION      ;5680.740            ;5648.142            ;0.577               ;5680.740            ;4934.863            
29/04/2025   ;905013    ;BIENS CONSOMMATION;9618.407            ;9636.895            ;-0.192              ;9696.733            ;7913.264            
29/04/2025   ;905015    ;AGROALIMENT BOISSO;11776.074           ;11809.369           ;-0.282              ;11900.165           ;9640.095            
29/04/2025   ;905016    ;PROD MENAGER SOIN ;3118.557            ;3115.628            ;0.094               ;3130.405            ;2595.754            
29/04/2025   ;905017    ;INDUSTRIES        ;1817.325            ;1814.884            ;0.134               ;1868.457            ;1769.480            
29/04/2025   ;905018    ;BATIM MATE CONSTRU;772.933             ;769.716             ;0.418               ;838.631             ;765.403             
29/04/2025   ;905020    ;MATERIAUX DE BASE ;6145.292            ;6147.198            ;-0.031              ;6237.470            ;5047.171            
29/04/2025   ;905028    ;TUNINDEX20        ;5032.890            ;5025.546            ;0.146               ;5032.890            ;4334.940            
30/04/2025   ;905001    ;TUNINDEX          ;11273.569           ;11200.715           ;0.650               ;11273.569           ;9852.655            
30/04/2025   ;905002    ;STES FINANCIERES  ;8497.027            ;8416.958            ;0.951               ;8497.027            ;7422.694            
30/04/2025   ;905003    ;BANQUES           ;7934.451            ;7850.699            ;1.067               ;7934.451            ;6882.489            
30/04/2025   ;905004    ;ASSURANCES        ;15920.781           ;15977.636           ;-0.356              ;16154.137           ;14456.087           
30/04/2025   ;905005    ;SERVICES FINANCIER;13758.425           ;13714.858           ;0.318               ;13835.437           ;12379.626           
30/04/2025   ;905008    ;SERVICES AUX CONSO;3611.316            ;3605.684            ;0.156               ;3611.316            ;3132.261            
30/04/2025   ;905009    ;DISTRIBUTION      ;5689.612            ;5680.740            ;0.156               ;5689.612            ;4934.863            
30/04/2025   ;905013    ;BIENS CONSOMMATION;9675.447            ;9618.407            ;0.593               ;9696.733            ;7913.264            
30/04/2025   ;905015    ;AGROALIMENT BOISSO;11878.377           ;11776.074           ;0.869               ;11900.165           ;9640.095            
30/04/2025   ;905016    ;PROD MENAGER SOIN ;3109.870            ;3118.557            ;-0.279              ;3130.405            ;2595.754            
30/04/2025   ;905017    ;INDUSTRIES        ;1807.740            ;1817.325            ;-0.527              ;1868.457            ;1769.480            
30/04/2025   ;905018    ;BATIM MATE CONSTRU;779.694             ;772.933             ;0.875               ;838.631             ;765.403             
30/04/2025   ;905020    ;MATERIAUX DE BASE ;6110.296            ;6145.292            ;-0.569              ;6237.470            ;5047.171            
30/04/2025   ;905028    ;TUNINDEX20        ;5070.617            ;5032.890            ;0.750               ;5070.617            ;4334.940            
02/05/2025   ;905001    ;TUNINDEX          ;11227.587           ;11273.569           ;-0.408              ;11273.569           ;9852.655            
02/05/2025   ;905002    ;STES FINANCIERES  ;8433.526            ;8497.027            ;-0.747              ;8497.027            ;7422.694            
02/05/2025   ;905003    ;BANQUES           ;7864.282            ;7934.451            ;-0.884              ;7934.451            ;6882.489            
02/05/2025   ;905004    ;ASSURANCES        ;16111.961           ;15920.781           ;1.201               ;16154.137           ;14456.087           
02/05/2025   ;905005    ;SERVICES FINANCIER;13706.500           ;13758.425           ;-0.377              ;13835.437           ;12379.626           
02/05/2025   ;905008    ;SERVICES AUX CONSO;3616.256            ;3611.316            ;0.137               ;3616.256            ;3132.261            
02/05/2025   ;905009    ;DISTRIBUTION      ;5697.396            ;5689.612            ;0.137               ;5697.396            ;4934.863            
02/05/2025   ;905013    ;BIENS CONSOMMATION;9707.463            ;9675.447            ;0.331               ;9707.463            ;7913.264            
02/05/2025   ;905015    ;AGROALIMENT BOISSO;11927.705           ;11878.377           ;0.415               ;11927.705           ;9640.095            
02/05/2025   ;905016    ;PROD MENAGER SOIN ;3111.771            ;3109.870            ;0.061               ;3130.405            ;2595.754            
02/05/2025   ;905017    ;INDUSTRIES        ;1808.106            ;1807.740            ;0.020               ;1868.457            ;1769.480            
02/05/2025   ;905018    ;BATIM MATE CONSTRU;777.617             ;779.694             ;-0.266              ;838.631             ;765.403             
02/05/2025   ;905020    ;MATERIAUX DE BASE ;6033.991            ;6110.296            ;-1.249              ;6237.470            ;5047.171            
02/05/2025   ;905028    ;TUNINDEX20        ;5042.843            ;5070.617            ;-0.548              ;5070.617            ;4334.940            
05/05/2025   ;905001    ;TUNINDEX          ;11304.189           ;11227.587           ;0.682               ;11304.189           ;9852.655            
05/05/2025   ;905002    ;STES FINANCIERES  ;8523.605            ;8433.526            ;1.068               ;8523.605            ;7422.694            
05/05/2025   ;905003    ;BANQUES           ;7958.302            ;7864.282            ;1.196               ;7958.302            ;6882.489            
05/05/2025   ;905004    ;ASSURANCES        ;16186.470           ;16111.961           ;0.462               ;16186.470           ;14456.087           
05/05/2025   ;905005    ;SERVICES FINANCIER;13638.354           ;13706.500           ;-0.497              ;13835.437           ;12379.626           
05/05/2025   ;905008    ;SERVICES AUX CONSO;3596.010            ;3616.256            ;-0.560              ;3616.256            ;3132.261            
05/05/2025   ;905009    ;DISTRIBUTION      ;5665.498            ;5697.396            ;-0.560              ;5697.396            ;4934.863            
05/05/2025   ;905013    ;BIENS CONSOMMATION;9737.542            ;9707.463            ;0.310               ;9737.542            ;7913.264            
05/05/2025   ;905015    ;AGROALIMENT BOISSO;11981.352           ;11927.705           ;0.450               ;11981.352           ;9640.095            
05/05/2025   ;905016    ;PROD MENAGER SOIN ;3107.440            ;3111.771            ;-0.139              ;3130.405            ;2595.754            
05/05/2025   ;905017    ;INDUSTRIES        ;1810.017            ;1808.106            ;0.106               ;1868.457            ;1769.480            
05/05/2025   ;905018    ;BATIM MATE CONSTRU;775.594             ;777.617             ;-0.260              ;838.631             ;765.403             
05/05/2025   ;905020    ;MATERIAUX DE BASE ;5991.712            ;6033.991            ;-0.701              ;6237.470            ;5047.171            
05/05/2025   ;905028    ;TUNINDEX20        ;5088.167            ;5042.843            ;0.899               ;5088.167            ;4334.940            
06/05/2025   ;905001    ;TUNINDEX          ;11314.896           ;11304.189           ;0.095               ;11314.896           ;9852.655            
06/05/2025   ;905002    ;STES FINANCIERES  ;8528.878            ;8523.605            ;0.062               ;8528.878            ;7422.694            
